8.899641224696953554e-03	1.104246617561961648e+04
1.507912216506557788e-02	1.332165341027405157e+04
2.144790186456836667e-02	1.781950868950114091e+04
2.783660776489276650e-02	1.145356750175075285e+04
3.435099785803411021e-02	1.014343055460293363e+04
4.047886761425745911e-02	8.693133651409052618e+03
4.676716683575679601e-02	8.363424226471202928e+03
5.308225101765951665e-02	7.023772034621518287e+03
5.945362440940590160e-02	6.700355324514037420e+03
6.576224814588792211e-02	5.913026203313525912e+03
7.196632906698736953e-02	5.487192688961780732e+03
7.827860915688347743e-02	5.577221835220522735e+03
8.470398945834539672e-02	4.539672864043007394e+03
9.096854620527369817e-02	4.035535648341667184e+03
9.720789776830213169e-02	3.642815941114881298e+03
1.034763038959366499e-01	3.363582167668198053e+03
1.097576444254559219e-01	2.936758458415530185e+03
1.160543084780093354e-01	2.822584431437443527e+03
1.223669666537485351e-01	2.538793210549308696e+03
1.286817263090294094e-01	2.585858627285218972e+03
1.349500801664080818e-01	2.352777837453532811e+03
1.411949558842147678e-01	2.238089548746876517e+03
1.475133575747468451e-01	2.108251478722369029e+03
1.537865074252268427e-01	1.940694839215964066e+03
1.600657544051110326e-01	1.823558014272028004e+03
1.663991168687080635e-01	1.674948667040640885e+03
1.727195645776442856e-01	1.616815738302576392e+03
1.789765213377084718e-01	1.509764493129487391e+03
1.852353690647852158e-01	1.510149806241134456e+03
1.914806787341157279e-01	1.427796935304317685e+03
1.977889868651535599e-01	1.370038011891753513e+03
2.040937735447724277e-01	1.313542336973054034e+03
2.103939302609846018e-01	1.251904985940853521e+03
2.166909709822301688e-01	1.195402222534161183e+03
2.229700281216152047e-01	1.138362208923547769e+03
2.292620027086341994e-01	1.058858501898405393e+03
2.355141508366812297e-01	1.056346131914912576e+03
2.417910583817859116e-01	1.004494510487153548e+03
2.480856539439619257e-01	9.609304178448536504e+02
2.543492256872954549e-01	9.314252438938769956e+02
2.606334251884805386e-01	9.069127565115730931e+02
2.669257370896960802e-01	8.735475672839482968e+02
2.732423343141155980e-01	8.507321144395576766e+02
2.795529680084415936e-01	8.135104040148511331e+02
2.858366292314493129e-01	8.022879724852643903e+02
2.920876271394311496e-01	7.903467031180127833e+02
2.983449844439822751e-01	7.501021245978674870e+02
3.046382639407197446e-01	7.285646354257024768e+02
3.109279127003197196e-01	7.103553377577600259e+02
3.172168171618398036e-01	6.919183147167007064e+02
3.235187567944423082e-01	6.651910835535901469e+02
3.298168217550395687e-01	6.594474757653351844e+02
3.361176429457156667e-01	6.404810288071575997e+02
3.423700375709273769e-01	6.240065511124632849e+02
3.486478192666269682e-01	5.990632065956961014e+02
3.549411614411318028e-01	5.874854646111136844e+02
3.611916935421040642e-01	5.781561247262044390e+02
3.674767089563572564e-01	5.637982192190003161e+02
3.737647795277591056e-01	5.543515725705973409e+02
3.800654031475132477e-01	5.376314070184852199e+02
3.863539861259823738e-01	5.366022773738884553e+02
3.926140181364449755e-01	5.234746825970175905e+02
3.989264500321934581e-01	5.052581897520219059e+02
4.052073244576828714e-01	5.031191458883362770e+02
4.114916477570477182e-01	4.902212778879504640e+02
4.177814272116491257e-01	4.803453440727175234e+02
4.240400648725131116e-01	4.690888996526504684e+02
4.303425690270192283e-01	4.624867601579471170e+02
4.366358560255625965e-01	4.551042116881411062e+02
4.428996183220763605e-01	4.494320938237634664e+02
4.491634418529859563e-01	4.376207077951571591e+02
4.554414146254732731e-01	4.312754762375471387e+02
4.617634470301058558e-01	4.241056262267031229e+02
4.680644242023710433e-01	4.180860328464365807e+02
4.743485242764365895e-01	4.096567939091851827e+02
4.806356136815400082e-01	4.047347921713100618e+02
4.869019258388697646e-01	3.958737265701476531e+02
4.931697099599955947e-01	3.921968841840304663e+02
4.994506747144535908e-01	3.845962875127584084e+02
5.057159051335421429e-01	3.796083749613704299e+02
5.119923996268095356e-01	3.747346922834610723e+02
5.183126097768406826e-01	3.710288092558129733e+02
5.246089638029100000e-01	3.625376075114394894e+02
5.308757308483337267e-01	3.562320734435817258e+02
5.371573527946726934e-01	3.523369639247832197e+02
5.434579563783791256e-01	3.489994069019436438e+02
5.497430652392217842e-01	3.440156592176127219e+02
5.559937427501778773e-01	3.368921601810302491e+02
5.622854676609657654e-01	3.357062313589589166e+02
5.686011537227265711e-01	3.305511557750833163e+02
5.748804589422079614e-01	3.259184986213836623e+02
5.811550210340560296e-01	3.232270000404902248e+02
5.874394496660968468e-01	3.189755083857214117e+02
5.937176220296899176e-01	3.149810872627805338e+02
5.999971954793682505e-01	3.094601118170743916e+02
6.062679115124277596e-01	3.040024069441040524e+02
6.125469576444534381e-01	3.037431987227695913e+02
6.188477733041515272e-01	3.008332510603968331e+02
6.251310567437898813e-01	2.957260928680074699e+02
6.314027450383210560e-01	2.921729278234133176e+02
6.377003562732055375e-01	2.908215065059104631e+02
6.439857783314556494e-01	2.879490164508086423e+02
6.502685417166111925e-01	2.849363573445913289e+02
6.565586117699038216e-01	2.796099670918047764e+02
6.628369282359254377e-01	2.789069288196576508e+02
6.691185444962194362e-01	2.754663283846617787e+02
6.754070198575605755e-01	2.721542282342991825e+02
6.816835514593204692e-01	2.692642943401575621e+02
6.879592533861698112e-01	2.670951580504682283e+02
6.942344317039531587e-01	2.642409830831517183e+02
7.005175402434737908e-01	2.611107791082138192e+02
7.068124956608716758e-01	2.600222921557406153e+02
7.131019009674921527e-01	2.570967220769397841e+02
7.193918251171427247e-01	2.541650574679511010e+02
7.256833807598113140e-01	2.506885578459225314e+02
7.319652682709349989e-01	2.505581548549315869e+02
7.382507990484923344e-01	2.482626981539274595e+02
7.445265842115937893e-01	2.449097676162877804e+02
7.507871101942712455e-01	2.434170857677029289e+02
7.570758465316046459e-01	2.422647430352957656e+02
7.633641233600957365e-01	2.377216509102088082e+02
7.696462959862266917e-01	2.359766111157539399e+02
7.759394865175414102e-01	2.338862036460985792e+02
7.822329141989586843e-01	2.326967435984204542e+02
7.885314936520240181e-01	2.317296024610813276e+02
7.947896566979522071e-01	2.282491416986912611e+02
8.010491096592354809e-01	2.257116848424471698e+02
8.073364061727361651e-01	2.238084408781787999e+02
8.136229488373866170e-01	2.218723723442432174e+02
8.199152998961036776e-01	2.205545866674217166e+02
8.261952636392789762e-01	2.189577015333128429e+02
8.324897070080405914e-01	2.164900540128686259e+02
8.387959309210778480e-01	2.160736309966148383e+02
8.450634639703045181e-01	2.138862469181035522e+02
8.513282867562648182e-01	2.116309872169525477e+02
8.576198263902009566e-01	2.111659654554268855e+02
8.639058477062415697e-01	2.099313045451503399e+02
8.701838745487597837e-01	2.076625999483856049e+02
8.764641096075268534e-01	2.069003484975866627e+02
8.827503873399735745e-01	2.042955622597380341e+02
8.890332768393869323e-01	2.033778479970446540e+02
8.953084247113127780e-01	2.020315149906403178e+02
9.015956521667095602e-01	2.003699420993550007e+02
9.078833328094829680e-01	1.985651052752171211e+02
9.141744106319863450e-01	1.964682033607603557e+02
9.204630817717615043e-01	1.959815922914138469e+02
